eprew_recent,n_updates,epcount,tcount,recent_best_ext_ret,recent_best_eplen,eprew_std,recent_worst_eplen,total_secs,best_eplen,eplen,eprew,best_ext_ret,eplen_std,rew_mean
230.22409495548968,176,703169.0,45052846.0,234.0,42,1.7294724629204146,97,37608.712121248245,42,50.71,230.28500000000008,234.2,1.321325092473461,4.5578947
230.2409280190363,177,708212.0,45308695.0,233.4,44,2.3476479719072034,145,37822.674580812454,42,50.6,230.20700000000008,234.2,1.1224972160321824,4.552427
230.16450653983355,178,713258.0,45564612.0,233.2,44,2.8920337134964367,127,38039.3164100647,42,50.43,230.07900000000006,234.2,1.4439875345722346,4.5517106
230.14688862465323,179,718304.0,45820656.0,233.6,43,0.811465341219204,117,38254.509371995926,42,50.59,230.58199999999997,234.2,2.01044771133198,4.5497026
230.24635643564358,180,723354.0,46076607.0,233.2,44,0.9669803514032745,112,38467.578672885895,42,50.64,230.35700000000008,234.2,0.9112628599915614,4.558571
230.17394143252872,181,728408.0,46332612.0,233.8,43,2.9218793609593128,111,38681.10093188286,42,50.68,230.06100000000004,234.2,2.545112964094128,4.5568285
230.21856832113903,182,733465.0,46588737.0,234.0,42,2.4560016286639557,152,38898.879570007324,42,50.85,230.284,234.2,4.519679192155126,4.5655155
230.22151623119558,183,738517.0,46844585.0,234.0,42,1.9341817391341485,125,39112.92345738411,42,50.82,230.32900000000006,234.2,2.7106456795383647,4.5590706
230.2068289786223,184,743569.0,47100506.0,233.0,45,0.699096559854215,144,39325.948932647705,42,50.57,230.592,234.2,1.7846848461283018,4.5569563
230.2502177355503,185,748621.0,47356439.0,233.8,43,1.8228359772618046,105,39538.673151254654,42,50.59,230.33700000000002,234.2,1.6558683522550937,4.5556083
230.21758436944938,186,753688.0,47612928.0,233.6,43,2.5867375205072496,112,39752.48105621338,42,50.73,230.167,234.2,2.813734173656069,4.5752254
230.2046345811052,187,758737.0,47868621.0,233.6,43,2.4528554788246284,159,39968.76097583771,42,50.38,230.17000000000004,234.2,1.1469960767151735,4.549874
230.20120553359686,188,763797.0,48124779.0,233.6,43,1.8054295887682796,375,40185.360464811325,42,50.46,230.43200000000004,234.2,1.7630655121123546,4.5670643
230.2110493949613,189,768838.0,48380259.0,234.0,42,2.3217861658645482,253,40401.352333307266,42,50.88,230.30300000000003,234.2,4.231500915750817,4.549618
230.2809006517875,190,773901.0,48636630.0,233.6,43,1.740304283738909,133,40616.184994220734,42,50.58,230.37900000000002,234.2,1.3128594745821045,4.5665927
230.29323977070567,191,778960.0,48892419.0,234.4,41,1.7611371326503784,140,40829.46975684166,41,50.31,230.48600000000005,234.4,1.3615799645999496,4.567619
230.2233832807571,192,784032.0,49148873.0,234.4,41,2.10643395339137,140,41045.53189563751,41,50.8,230.34400000000005,234.4,3.4263683398023628,4.575769
230.21227515319237,193,789091.0,49404762.0,234.0,42,2.192601194928071,173,41260.594864845276,41,50.86,230.23000000000005,234.4,3.600055555126893,4.566863
230.31879936808846,194,794155.0,49660556.0,233.6,43,2.3333347380948157,99,41473.271615982056,41,50.36,230.35700000000006,234.4,1.4037093716293272,4.5725603
230.29035122336228,195,799223.0,49916590.0,233.8,43,0.7128667477165698,108,41685.52642393112,41,50.54,230.56100000000006,234.4,1.4793241700181878,4.5696564
230.27275419545904,196,804288.0,50172464.0,234.0,42,2.3659196943260765,133,41900.760004520416,41,50.42,230.33200000000005,234.4,1.1847362575695908,4.573325
230.2591124260355,197,809358.0,50428464.0,234.4,41,2.45663896411337,169,42114.77947926521,41,51.03,230.25500000000002,234.4,4.744375617507535,4.5780387
230.22880755608028,198,814440.0,50684779.0,233.6,43,1.6780476751272595,228,42326.85184240341,41,50.12,230.56599999999997,234.4,1.313620949893842,4.582852
230.3461143984221,199,819510.0,50940642.0,234.8,40,2.1835464272600196,139,42541.3344142437,40,50.46,230.35500000000005,234.8,2.957769429823765,4.577959
230.29745511935297,200,824579.0,51196466.0,234.4,41,3.2409151485344396,159,42756.75300168991,40,50.34,229.91300000000007,234.8,1.2978443666326096,4.5789313
230.32098838354008,201,829658.0,51452550.0,234.0,42,0.7405909802313275,122,42971.70287179947,40,50.54,230.56500000000003,234.8,1.5583324420674813,4.581579
230.32118827464097,202,834741.0,51708706.0,234.0,42,1.0846086851948038,111,43185.988035440445,40,50.26,230.632,234.8,2.261061697521764,4.592029
230.2912598425197,203,839821.0,51964935.0,234.0,42,2.0027970441360243,105,43401.86529111862,40,50.33,230.40200000000004,234.8,2.416836775622218,4.5813136
