recent_worst_eplen,tcount,total_secs,epcount,rew_mean,eprew_recent,best_ext_ret,recent_best_ext_ret,n_updates,eplen,best_eplen,recent_best_eplen,eprew,eplen_std,eprew_std,,,,
,274413005,456199.9796,628800,,,425.75,,,257.65,202,,414.5585,73.4128565,14.68646495,491351,137449,280978.7658,175221.2137
,274671071,456643.0719,629843,,,425.75,,,257.84,202,,411.6415,88.87347411,44.64516998,492394,137449,281421.8581,175221.2137
,274927487,457083.9633,630862,,,425.75,,,243.14,202,,414.104,83.68512652,49.15142606,493413,137449,281862.7495,175221.2137
,275181134,457515.3066,631881,,,425.75,,,274.97,202,,399.7325,153.1893244,91.6991315,494432,137449,282294.0928,175221.2137
,275438416,457957.5049,632911,,,425.75,,,273.65,202,,407.3615,127.0264835,58.24634703,495462,137449,282736.2911,175221.2137
,275696107,458403.0867,633933,,,425.75,,,263.11,202,,409.702,110.2731967,54.72655887,496484,137449,283181.8729,175221.2137
,275950415,458850.2522,634935,,,425.75,,,255.78,202,,414.9435,66.62035425,13.32716334,497486,137449,283629.0385,175221.2137
,276207036,459289.4265,635954,,,425.75,,,245.65,202,,416.96,59.68624213,11.939353,498505,137449,284068.2128,175221.2137
,276460709,459731.8572,636968,,,425.75,,,238.8,202,,418.33,36.75350323,7.357604909,499519,137449,284510.6435,175221.2137
,276719971,460168.8494,638001,,,425.75,,,247.32,202,,416.625,50.68666097,10.14200301,500552,137449,284947.6356,175221.2137
,276974165,460601.583,639031,,,425.75,,,239.86,202,,418.1265,38.40469242,7.688027884,501582,137449,285380.3693,175221.2137
,277231047,461031.9622,640082,,,425.75,,,250.09,202,,412.5545,91.45076216,51.1690571,502633,137449,285810.7485,175221.2137
,277485746,461475.9584,641101,,,425.75,,,255.09,202,,415.0695,70.23462038,14.05199078,503652,137449,286254.7446,175221.2137
,277744085,461922.9101,642141,,,425.75,,,274.19,202,,403.6545,127.8533296,75.45287373,504692,137449,286701.6964,175221.2137
,277998697,462370.0626,643162,,,425.75,,,239.21,202,,418.2485,32.13325225,6.424042555,505713,137449,287148.8488,175221.2137
,278254532,462802.9666,644182,,,425.75,,,250.69,202,,415.9515,50.14512838,10.03420015,506733,137449,287581.7529,175221.2137
,278511591,463243.7031,645192,,,425.75,,,246.45,202,,416.723,36.53583857,7.283211586,507743,137449,288022.4893,175221.2137
,278764516,463685.1902,646208,,,425.75,,,248.7,202,,416.2695,50.74928571,10.14860802,508759,137449,288463.9764,175221.2137
,279021510,464121.5323,647226,,,425.75,,,252.9,202,,411.7475,86.42470712,53.13289018,509777,137449,288900.3185,175221.2137
,279278150,464561.9271,648258,,,425.75,,,234.62,202,,419.1595,21.93069994,4.392230043,510809,137449,289340.7133,175221.2137
,279538357,464998.2151,649298,,,425.75,,,233.16,202,,419.386,31.71930642,6.359662255,511849,137449,289777.0014,175221.2137
,279790150,465438.8471,650316,,,425.75,,,243.48,202,,417.399,52.27628143,10.46858868,512867,137449,290217.6333,175221.2137
,280047070,465872.8949,651351,,,425.75,,,249.61,202,,412.09,90.4006521,56.57635637,513902,137449,290651.6811,175221.2137
