n_updates,eplen,best_ext_ret,eprew,eprew_recent,recent_best_ext_ret,total_secs,tps,epcount,tcount,,,,
1765,339.21,406.9,390.197,393.4218085,406.1,219244.5768,550.1262502,451818597,333424,,,,
1766,345.76,406.9,389.045,391.0735255,405.8,219704.7971,556.2553605,452074045,334170,,,,
1767,338.78,406.9,395.3615,391.5774799,405.45,220168.3574,552.2473984,452329399,334916,,,,
1768,338.41,406.9,390.3185,390.5251337,405.7,220628.6024,556.2255775,452586684,335664,,,,
1769,339.43,406.9,393.8895,394.345,405.7,221092.4267,551.9331216,452841906,336414,,,,
1770,348.06,406.9,389.7385,390.7161528,405.15,221551.5746,557.5545589,453097571,337160,,,,
1771,342.13,406.9,393.4875,392.9876831,405.1,222013.3212,554.4165772,453354818,337911,,,,
1772,344.03,406.9,384.8695,390.5950609,406.3,222466.8736,564.4332199,453607386,338650,,,,
1773,342.82,406.9,387.428,394.8659211,406.2,222920.7206,564.0666595,453864867,339410,,,,
1774,347.4,406.9,388.2375,392.7871984,406.1,223385.6221,550.6543414,454120248,340156,,,,
1775,340.96,406.9,397.8865,393.7130921,406.35,223851.8488,549.0890392,454378631,340916,,,,
1776,340.7,406.9,385.1275,392.8711436,405.85,224313.2017,554.8898358,454633644,341668,,,,
1777,341.05,406.9,393.548,397.3539267,405.85,224770.1454,560.2440658,454890226,342432,,,,
1778,337.18,406.9,394.726,394.0212583,406.4,225233.1408,552.9212585,455145959,343187,,,,
1779,343.48,406.9,385.4565,393.7470159,405.95,225687.003,564.0478138,455401307,343941,,,,
1780,345.76,406.9,380.6115,392.5399598,405.45,226151.046,551.6730182,455655679,344688,,,,
1781,335.86,406.9,398.82,394.5186842,406.05,226612.4521,554.8257903,455912048,345448,,,,
1782,348.31,406.9,384.227,393.3495383,405.9,227073.5461,555.2013676,456169581,346206,,,,
1783,342.59,406.9,382.2735,393.3573587,406.45,227529.821,561.0651936,456427670,346967,,,,
1784,337.11,407.3,394.653,389.1534367,407.3,227995.6854,549.5161577,456680207,347709,,,,
1785,340.26,407.3,393.951,392.5320158,406.5,228455.5441,556.6926987,456937713,348468,,,,
1786,340.76,407.3,397.855,392.9237968,407.05,228910.1122,563.1719552,457191279,349216,,,,
1787,343.64,407.3,385.678,386.4803856,406.45,229375.7927,549.7331831,457449196,349968,,,,
1788,346.26,407.3,384.391,392.4682487,406.25,229835.7869,556.5286671,457704371,350716,,,,
1789,353.53,407.3,378.5355,388.8043276,406,230300.6462,550.7043401,457961423,351467,,,,
1790,336.4,407.3,398.797,395.4321945,405.75,230760.2829,556.9616597,458217701,352228,,,,
1791,335.15,407.3,399.0505,391.3928005,405.9,231219.841,557.0568218,458474794,352985,,,,
1792,345.14,407.3,389.53,392.5044726,406.5,231678.7948,557.7904009,458729975,353734,,,,
1793,333.81,407.3,395.7255,391.0172414,405.75,232143.7353,550.608064,458985881,354488,,,,
1794,341.86,407.3,385.031,388.8109854,405.8,232609.4116,549.7380973,459240829,355239,,,,
1795,341.41,407.3,382.401,390.8558047,406.3,233070.463,555.2525866,459497939,355997,,,,
1796,342.52,407.3,389.618,393.2284861,406.25,233529.1173,558.1546087,459752568,356750,,,,
1797,342.54,407.3,385.253,393.2285809,405.8,233989.1963,556.4261562,460008926,357504,,,,
1798,340.61,407.3,386.2385,392.2351387,406.45,234444.7747,561.9231004,460264314,358261,,,,
1799,345.71,407.3,389.9705,386.7493316,405.45,234909.9952,550.2766601,460520616,359009,,,,
1800,341.26,407.3,390.2285,388.2834661,405.8,235374.6773,550.9142543,460777646,359762,,,,
1801,344.41,407.3,388.8395,389.2838926,405.9,235834.6489,556.5560819,461033389,360507,,,,
1802,349.33,407.3,376.131,387.9672922,406.05,236302.2935,547.4243019,461288671,361253,,,,
1803,340.18,407.3,389.8415,388.7666225,406.7,236767.913,549.8051153,461546742,362008,,,,
1804,343.69,407.3,388.85,387.6223118,406.35,237227.1117,557.492924,461802166,362752,,,,
1805,342.61,407.3,393.281,390.2947193,406.1,237691.7491,550.967184,462057611,363500,,,,
1806,339.07,407.3,393.9055,386.2095013,406.5,238152.5912,555.5048181,462312776,364242,,,,
1807,336.87,407.3,386.4635,389.6072751,406.25,238614.5317,554.1839883,462569692,364998,,,,
1808,341.29,407.3,393.665,390.9531662,405.55,239075.774,555.0228043,462826981,365756,,,,
1809,342.92,407.3,387.3845,387.3153639,406.3,239535.9015,556.3674723,463081654,366498,,,,
1810,348.02,407.3,378.017,390.1420983,405.95,239995.3417,557.1999204,463338281,367251,,,,
1811,337.44,407.3,394.2995,389.9522,406.7,240458.3404,552.917218,463594162,368001,,,,
1812,335.47,407.3,398.985,394.2064621,406.35,240915.954,559.4239839,463851910,368767,,,,
1813,337.47,407.3,386.022,391.1721704,406.05,241389.492,540.6113076,464105700,369518,,,,
1814,332.11,407.3,399.6595,393.0666886,406.5,241851.0243,554.6741128,464361283,370279,,,,
1815,337.79,407.3,394.288,392.2186755,406.35,242307.4238,560.9120091,464615623,371034,,,,
1816,341.18,407.3,390.7945,391.1326948,406.1,242765.6615,558.6620036,464872036,371791,,,,
1817,335.83,407.3,390.84,392.1652632,405.35,243227.0561,554.8397135,465128485,372551,,,,
1818,337.86,407.3,394.3025,391.8530423,406.55,243686.3515,557.3754245,465384869,373307,,,,
1819,334.97,407.3,394.9955,391.081484,406.1,244148.3524,554.1115456,465638941,374055,,,,
1820,340.25,407.3,386.1045,389.9319843,406.2,244609.2355,555.4552936,465898392,374821,,,,
1821,334.51,407.3,395.0515,394.0025033,406.25,245075.5759,548.9552147,466152739,375580,,,,
1822,336.43,407.3,394.593,394.1611979,406.75,245541.145,549.86467,466410116,376348,,,,
1823,333.47,407.3,395.535,390.9250331,405.9,246011.734,543.9991411,466665046,377103,,,,
1824,336.79,407.3,394.6445,389.2518421,406.45,246482.2165,544.1223092,466922491,377863,,,,
1825,335.87,407.3,394.613,392.9820767,406.9,246948.8071,548.6608384,467178009,378619,,,,
1826,340.81,407.3,393.6345,389.6065912,406.5,247415.1909,548.9041866,467432141,379370,,,,
1827,337.55,407.3,395.135,395.5236979,406.2,247885.6356,544.1659818,467689341,380138,,,,
1828,336.82,407.3,390.954,391.8069261,405.95,248353.7314,546.8965685,467945062,380896,,,,
1829,335.25,407.3,399.0335,390.1524342,406.2,248817.0481,552.537806,468201727,381656,,,,
1830,329.07,407.3,400.268,395.5833333,406.5,249280.4644,552.419046,468458178,382424,,,,
1831,330.67,407.3,399.8705,393.8898957,406,249743.1127,553.3360458,468715323,383191,,,,
1832,335.58,407.3,390.607,393.3226737,406.35,250199.9688,560.3515982,468971361,383954,,,,
1833,339.03,407.3,394.2685,388.9861816,406.7,250661.3962,554.8001043,469225147,384703,,,,
1834,348.74,407.3,387.754,386.7886968,407.05,251119.6964,558.5858143,469481910,385455,,,,
1835,337.5,407.3,394.432,395.1156047,406.5,251580.4756,555.5806895,469739001,386224,,,,
1836,338.64,407.3,389.8675,395.9826999,406.7,252031.0633,568.1468922,469994264,386987,,,,
1837,338.79,407.3,387.3975,393.2563151,405.7,252495.3363,551.3996903,470250823,387755,,,,
1838,341.25,407.3,389.3015,395.4739556,405.95,252947.966,565.5837519,470506561,388521,,,,
1839,334.36,407.3,391.645,394.8903497,407.1,253415.7517,547.2591664,470764622,389293,,,,
1840,333.68,407.3,391.0995,395.7552151,407,253884.4741,546.1654344,471020454,390060,,,,
1841,329.94,407.3,400.0905,395.8620286,406.2,254355.0632,543.9990568,471276108,390829,,,,
1842,329.84,407.3,400.117,394.8967974,405.9,254811.8756,560.4051127,471532088,391594,,,,
1843,335.87,407.3,394.6135,395.1734334,406.1,255281.1241,545.5530763,471787445,392360,,,,
1844,326.34,407.3,400.812,397.9516297,406.45,255743.8277,553.2699888,472042455,393127,,,,
1845,333.93,407.3,391.288,393.0853977,406.6,256218.6836,539.1109574,472298361,393894,,,,
1846,336.05,407.3,394.9525,394.5858639,405.9,256683.3538,550.9283575,472552935,394658,,,,
1847,335.59,407.3,386.4685,390.5093421,406.2,257153.8396,544.1184106,472808208,395418,,,,
1848,331.84,407.3,395.9545,394.3514896,407.1,257611.7141,559.1051871,473066620,396190,,,,
1849,337.59,407.3,390.1465,394.712141,406.3,258081.0714,545.4266598,473322619,396956,,,,
1850,334.14,407.3,387.825,391.334748,406.25,258539.6429,558.255437,473576407,397710,,,,
1851,334.61,407.3,399.162,394.5903646,406.1,259006.8076,547.9866379,473832678,398478,,,,
