n_updates,advstd,eplen,advmean,opt_vf,best_ext_ret,vpredmean,eprew,ups,opt_feat_var,rank,eprew_recent,vpredstd,total_secs,retmean,recent_best_ext_ret,opt_pg,retstd,ev,opt_ent,opt_tot,opt_clipfrac,tps,epcount,tcount,opt_dyn_loss,rew_mean,opt_approxkl
249,13.027567,916.82,-0.24918883,77.19617,370.45,7.734192,73.34649999999999,0.002218686999033551,0.19697607,0,49.046557971014494,37.85011,114088.29606747627,7.4850025,362.1,0.32997584,39.842514,0.8930863589048386,1.0460243,77.52509,0.0,567.983871752589,64834.0,63687165.0,0.07083867,0.057441983,8.387794e-12
250,12.853434,915.11,-0.5489853,66.02184,370.45,8.762573,57.214000000000006,0.0022025516512652037,0.19276531,0,43.6136690647482,37.56055,114542.31493210793,8.213587,350.25,1.0378875,39.282257,0.8929355069994926,1.0621105,67.05867,0.0,563.8532227238921,65112.0,63945043.0,0.068683445,0.0525047,7.991944e-12
251,12.860589,947.32,-1.1489643,74.63262,370.45,9.999218,8.5215,0.0021686415865213478,0.17626646,0,23.119525547445257,37.037727,115003.43308377266,8.850254,363.3,2.3391762,37.9464,0.8851368799805641,1.087957,76.97071,0.0,555.1722461494651,65386.0,64202908.0,0.06475769,0.029193439,8.045658e-12
252,13.013534,922.41,-0.651692,89.85994,370.45,11.177134,62.1,0.002162613138375367,0.18480453,0,52.91672794117647,37.226906,115465.83663725853,10.525441,365.85,-0.3958172,39.263863,0.8901488929986954,1.093896,89.46303,0.0,553.628963424094,65658.0,64455055.0,0.069395214,0.0612758,8.694268e-12
253,13.080507,923.87,-0.7332445,97.002426,370.45,10.491778,50.49850000000001,0.0021658761333899247,0.19382179,0,53.135791366906474,37.61545,115927.54355788231,9.758532,363.35,1.1026502,39.609413,0.8909433037042618,1.0521692,98.10403,0.0,554.4642901478207,65936.0,64711880.0,0.07137816,0.06061887,8.74406e-12
254,13.27613,926.27,-0.108445495,79.31305,370.45,9.648429,53.69399999999999,0.0021601406081835552,0.1857947,0,73.76290909090909,38.267807,116390.47638559341,9.539983,366.1,-0.47985253,40.909203,0.8946823999285698,1.0914952,78.83211,0.0,552.9959956949901,66211.0,64964799.0,0.06665318,0.08188111,8.730275e-12
255,13.095133,918.67,0.33611917,104.71688,370.45,6.8057737,61.376,0.002212717137928156,0.18903716,0,73.4653429602888,37.98341,116842.40943336487,7.1418934,358.35,-0.9233722,40.94444,0.8977107554674149,1.0651362,103.79244,0.0,566.455587309608,66488.0,65217560.0,0.06722198,0.080830105,8.782281e-12
256,13.053165,889.48,0.9370879,81.71996,370.45,5.058362,107.42000000000003,0.0021510248585422877,0.19584054,0,68.55212765957445,40.27243,117307.30410718918,5.9954486,365.75,-0.5636164,42.8423,0.9071704745292664,1.0564368,81.15529,0.0,550.6623637868256,66770.0,65476756.0,0.069462985,0.085401356,8.627209e-12
257,13.239505,932.16,0.4445348,91.277565,370.45,7.0098753,84.1295,0.0022045882927615636,0.18576524,0,75.66927272727273,41.752926,117760.90354037285,7.454411,369.8,-0.5701789,43.558857,0.9076173305511475,1.0730104,90.706314,0.0,564.3746029469602,67045.0,65730131.0,0.066089064,0.081962764,8.2676045e-12
258,12.673371,910.55,-0.22679588,85.10019,370.45,8.016419,88.24700000000001,0.0021745902436986404,0.19799516,0,55.09825174825175,38.717247,118220.76028943062,7.789625,361.5,-0.22071283,41.04811,0.9046769291162491,1.0469941,84.878426,0.0,556.6951023868519,67331.0,65994322.0,0.07208524,0.06963262,8.900429e-12
259,12.886151,922.11,-0.6380892,85.6961,370.45,11.020279,62.0875,0.0021794756376280794,0.18918967,0,59.23814814814815,39.593243,118679.58624863625,10.38219,359.05,0.73495215,41.297707,0.9026368632912636,1.0300835,86.43002,0.0,557.9457632327883,67601.0,66243577.0,0.06787938,0.06442168,8.9687615e-12
260,12.552993,933.87,-0.7336967,60.081055,370.45,10.468846,9.729,0.0021875034081104226,0.19601381,0,45.23691756272401,37.98096,119136.72839355469,9.735149,355.9,0.7765652,39.76688,0.9003559127449989,1.0793173,60.85654,0.0,560.0008724762681,67880.0,66501857.0,0.072363816,0.055369608,8.087827e-12
261,12.691457,927.33,-0.7051592,73.25825,370.45,9.984483,50.285,0.002192960886589164,0.19341819,0,50.35350553505535,38.860416,119592.732878685,9.279322,355.5,0.697601,40.301964,0.9008322358131409,1.0955508,73.95475,0.0,561.397986966826,68151.0,66754039.0,0.068909936,0.054140255,9.231569e-12
262,13.042687,917.35,-0.27246836,79.431755,370.45,9.638395,59.72,0.0021910357168178755,0.18567282,0,62.376164874551975,39.368195,120049.13803553581,9.365927,364.2,1.2799773,41.49403,0.9011986330151558,1.1068898,80.710625,0.0,560.9051435053761,68430.0,67012115.0,0.068107635,0.07486953,8.68625e-12
263,13.091465,932.93,-0.6182372,77.65132,370.45,9.70408,39.400999999999996,0.002150842223715866,0.19330047,0,48.99548736462094,37.860134,120514.07218503952,9.085844,358.45,-1.1358579,39.836765,0.8920038416981697,1.0528868,76.51441,0.0,550.6156092712617,68707.0,67270366.0,0.06866516,0.0593007,9.24846e-12
264,12.904147,921.09,-0.2799187,69.97944,370.45,6.4394345,57.772,0.002162366544481568,0.18250225,0,45.54548736462093,36.39857,120976.5284705162,6.159514,350.3,2.1790717,38.6384,0.8884626477956772,1.0972996,72.15741,0.0,553.5658353872815,68984.0,67527392.0,0.06420092,0.053556312,9.418639e-12
265,12.644674,937.8,0.09198592,76.15495,370.45,7.1108685,42.825,0.0021943499096586383,0.1896962,0,65.98218181818181,37.555363,121432.2443048954,7.202855,349.8,-0.32667717,40.419094,0.9021316766738892,1.079847,75.827194,0.0,561.7535768726113,69259.0,67780452.0,0.06907595,0.072837055,9.107554e-12
266,12.970304,901.72,0.58601695,116.30425,370.45,5.788872,107.77799999999999,0.0021852480391912513,0.20084861,0,80.2288256227758,37.350094,121889.85826086998,6.37489,365.85,-2.1507246,41.23012,0.9010374024510384,1.0636443,114.152466,0.0,559.4234980329603,69540.0,68036694.0,0.06970535,0.09306785,8.873196e-12
267,12.489328,914.49,0.691911,77.439514,370.45,3.3361058,68.453,0.002195644727397296,0.19365689,0,60.70737410071943,37.005997,122345.30535006523,4.028016,351.25,-0.8733614,40.243507,0.9036866426467896,1.0856942,76.56506,0.0,562.0850502137079,69818.0,68293453.0,0.07141368,0.07158655,9.48516e-12
268,12.276669,909.58,0.51649255,86.484116,370.45,4.183723,80.043,0.0022307419325286702,0.19192506,0,62.107536764705884,38.389442,122793.58669781685,4.7002163,364.6,-1.4844491,40.890705,0.9098611697554588,1.0746984,84.99859,0.0,571.0699347273396,70090.0,68543291.0,0.069190614,0.067661725,9.149399e-12
269,12.491375,907.99,0.6811629,83.5979,370.45,4.102447,66.6085,0.002202267515752216,0.18887773,0,71.05265017667845,37.547348,123247.66413974762,4.78361,356.6,-0.5436553,41.148304,0.9078454673290253,1.0749811,83.05317,0.0,563.7804840325673,70373.0,68800894.0,0.06933914,0.08387549,8.7040895e-12
270,12.515204,919.18,0.5755394,72.92215,370.45,4.197102,57.3135,0.0021849238554710448,0.18608144,0,64.04731182795699,38.73319,123705.34599328041,4.7726417,358.65,-0.35960633,41.51287,0.9091112017631531,1.1033266,72.56144,0.0,559.3405070005874,70652.0,69058504.0,0.067481495,0.075553,9.153157e-12
271,12.317149,909.39,0.43020767,63.909046,370.45,4.405059,64.2135,0.0021560401410546603,0.20640378,0,71.1453237410072,38.049805,124169.1592502594,4.835265,361.2,-0.4523537,41.43699,0.9116423651576042,1.0959133,63.455597,0.0,551.9462761099929,70930.0,69312428.0,0.073922254,0.0804753,9.644916e-12
272,12.638261,903.42,-0.25788388,80.50177,370.45,9.948137,89.31400000000002,0.002168455739520363,0.2034102,0,73.16835664335665,42.05913,124630.31692194939,9.690253,356.3,0.19373292,44.069473,0.917757011950016,1.0600369,80.69444,0.0,555.1246693172129,71216.0,69573908.0,0.07270813,0.08870164,1.0276109e-11
273,12.445567,921.72,-0.18062897,91.20839,370.45,7.283239,39.201499999999996,0.002181053208482991,0.19673222,0,53.853610108303236,41.234108,125088.81100916862,7.1026115,361.9,-0.8082838,42.70827,0.9150808900594711,1.0627422,90.39904,0.0,558.3496213716458,71493.0,69827351.0,0.070631206,0.061080407,1.0078463e-11
274,12.930494,928.62,-0.20456542,68.92563,370.45,7.531909,49.440999999999995,0.0021913816967439183,0.2575274,0,55.68537906137183,40.86891,125545.1441078186,7.327344,348.0,-0.09050186,42.499523,0.9074317291378975,1.0421807,68.83408,0.0,560.9937143664431,71770.0,70084287.0,0.09007607,0.06540248,1.0121637e-11
275,12.416122,947.44,-0.5080294,72.559265,370.45,8.527158,28.666999999999998,0.0021926878079582667,0.18284458,0,50.47901459854015,41.357277,126001.20538401604,8.019128,350.55,1.0407054,42.523376,0.9147456586360931,1.0963408,73.59888,0.0,561.3280788373163,72044.0,70340035.0,0.0697507,0.058545414,9.048538e-12
276,12.234602,944.88,-0.59891754,62.0357,370.45,7.129191,7.806500000000001,0.002178622227423942,0.19098824,0,47.13351449275362,36.79683,126460.21107459068,6.5302744,353.35,1.8447915,39.48405,0.9039856344461441,1.1212608,63.87937,0.0,557.7272902205292,72320.0,70595270.0,0.06871475,0.054775693,9.511722e-12
277,11.854644,936.04,-0.11880547,75.18455,370.45,5.938988,28.296,0.00219937487536337,0.19772644,0,52.48394160583941,38.528587,126914.88572382927,5.8201833,356.3,-0.4506352,40.85041,0.9157860279083252,1.0830702,74.73283,0.0,563.0399680930227,72594.0,70849048.0,0.07432396,0.0591578,9.409933e-12
278,12.240418,944.88,0.11363124,68.61006,370.45,3.7806792,49.175999999999995,0.002173061086281514,0.19131526,0,38.413978494623656,37.518856,127375.06606864929,3.8943105,351.75,-0.47848162,39.728485,0.9050732851028442,1.1369172,68.13044,0.0,556.3036380880676,72873.0,71110372.0,0.0705741,0.049689706,9.690849e-12
279,12.415628,946.68,-0.21360768,100.13017,370.45,6.0881667,32.574000000000005,0.0021859191582626904,0.19406238,0,37.15594795539034,39.434303,127832.5395283699,5.8745584,354.55,-0.7340572,40.592697,0.9064504653215408,1.0607693,99.39506,0.0,559.5953045152487,73142.0,71362486.0,0.06803879,0.041871328,9.2553465e-12
280,12.453816,928.35,-0.09533774,95.09348,370.45,9.559733,70.8065,0.00224072256892089,0.19624971,0,70.43489208633095,39.83749,128278.82413935661,9.464397,355.0,-0.18313617,42.34515,0.9135036841034889,1.1020242,94.90925,0.0,573.6249776437479,73420.0,71620367.0,0.07076432,0.08262401,1.0106778e-11
281,12.566021,921.56,-0.5169255,74.92104,370.45,10.750334,68.20049999999998,0.0022408235719019887,0.19981438,0,62.430545454545445,41.462463,128725.08863449097,10.233408,351.9,-0.60911304,42.923492,0.9142951220273972,1.0749336,74.31085,0.0,573.6508344069091,73695.0,71874820.0,0.071077324,0.07073261,1.00302665e-11
282,11.811275,936.1,-0.7681616,75.2058,370.45,9.744993,44.166,0.002207217186004006,0.18503271,0,46.655734767025095,42.1794,129178.14781069756,8.9768305,351.3,0.2338414,43.264965,0.925471767783165,1.1208105,75.43852,0.0,565.0475996170255,73974.0,72134704.0,0.06647071,0.057187326,9.925938e-12
283,12.507264,908.33,-0.55858463,88.694695,370.45,10.266605,92.17300000000002,0.0022030793452170374,0.18954813,0,55.68894927536231,41.99783,129632.05792617798,9.708021,361.7,1.1532388,42.998344,0.9153901040554047,1.0933465,89.84684,0.0,563.9883123755616,74250.0,72389897.0,0.07046855,0.06453491,9.179456e-12
284,12.370267,924.98,-0.89232665,73.12008,370.45,12.172841,47.868,0.0022319708418157332,0.19173196,0,47.88872727272727,40.838608,130080.09245300293,11.280515,347.7,1.2285562,41.79777,0.9124105349183083,1.1110588,74.34753,0.0,571.3845355048277,74525.0,72645020.0,0.07090462,0.05708544,1.0021385e-11
285,12.538351,925.47,-0.33393654,81.49783,370.45,9.779458,66.41399999999999,0.0021724869824046866,0.19452849,0,65.95625,39.488544,130540.39440560341,9.44552,344.35,1.1472822,41.767868,0.9098851829767227,1.0809506,82.644035,0.0,556.1566674955998,74797.0,72895743.0,0.070126355,0.07385875,9.620179e-12
286,12.078515,937.54,0.12747589,78.36162,370.45,5.7656336,30.276999999999997,0.0021600249422054317,0.20159684,0,57.34946043165468,38.087345,131003.35202264786,5.8931084,354.2,-0.5422342,40.493763,0.9110285267233849,1.0779568,77.818306,0.0,552.9663852045906,75075.0,73154147.0,0.074422784,0.064714216,1.0091339e-11
287,12.336422,931.26,-0.24261087,64.26525,370.45,7.873505,49.49450000000001,0.002152486408281154,0.20515878,0,53.877617328519854,38.442734,131467.93103051186,7.6308947,353.0,0.7576126,40.742226,0.9083169773221016,1.0924852,65.021774,0.0,551.0365205199755,75352.0,73410251.0,0.075205185,0.06479879,1.0754441e-11
288,12.565639,930.42,-0.1477195,78.08737,370.45,9.524727,60.184000000000005,0.0021729433773547647,0.21225303,0,73.01542553191489,41.943916,131928.13630342484,9.377004,362.8,0.1260954,44.06393,0.9186790063977242,1.0705584,78.212395,0.0,556.2735046028197,75634.0,73669194.0,0.07782172,0.08738622,1.06063856e-11
289,12.380733,920.88,-0.34670442,75.54849,370.45,9.254475,67.9755,0.0022833455260173534,0.2002801,0,70.91938405797102,41.94546,132366.09016919136,8.907771,344.3,0.7187664,43.785175,0.9200463071465492,1.0896603,76.26617,0.0,584.5364546604425,75910.0,73923951.0,0.07194919,0.08091232,1.0943989e-11
290,11.943941,935.4,-0.7046751,57.84104,370.45,9.771783,32.661500000000004,0.00219888605701385,0.19068052,0,58.10465949820789,40.05099,132820.8658938408,9.06711,349.35,0.8307684,42.003674,0.9191424176096916,1.0988517,58.67071,0.0,562.9148305955456,76189.0,74181478.0,0.07186858,0.06674856,1.06418095e-11
291,11.999042,924.78,-0.90114915,65.00819,370.45,8.726901,39.71200000000001,0.002235163550272311,0.19357337,0,40.20253623188406,37.82363,133268.26044797897,7.8257527,362.5,1.2255601,39.89584,0.9095438867807388,1.1071743,66.232635,0.0,572.2018688697116,76465.0,74437439.0,0.07127754,0.048509873,9.605238e-12
292,11.672534,918.43,-0.39826554,74.37047,370.45,6.954556,61.06499999999999,0.0021994478741382516,0.20113245,0,47.79981949458484,38.42614,133722.920006752,6.5562906,363.8,0.71771616,40.81729,0.9182209670543671,1.0674291,75.08712,0.0,563.0586557793924,76742.0,74693265.0,0.07340156,0.055759,1.0276819e-11
293,12.295041,943.9,-0.5423937,71.19478,370.45,7.1846027,24.204500000000007,0.002211049909039498,0.19993715,0,41.51654275092937,38.354492,134175.19383192062,6.642208,352.5,1.2210898,40.22319,0.9065655693411827,1.0899729,72.41478,0.0,566.0287767141115,77011.0,74944670.0,0.0722182,0.0468807,1.0081569e-11
294,11.512333,925.78,-0.16456664,70.36884,370.45,6.1285896,48.155,0.0021780949199172155,0.23731832,0,45.50375,37.811543,134634.3106458187,5.9640226,356.85,-1.0191474,40.289906,0.9183541312813759,1.0218152,69.34867,0.0,557.5922994988072,77291.0,75203105.0,0.092248455,0.056640677,1.0028129e-11
295,12.024629,912.5,-0.44954446,58.289577,370.45,10.197946,80.24950000000001,0.0022196841732877027,0.19793905,0,75.31855123674912,40.40908,135084.82518839836,9.748403,355.55,0.49043372,43.24771,0.9226933121681213,1.0980705,58.77891,0.0,568.2391483616519,77574.0,75462322.0,0.07105374,0.088690534,9.922953e-12
296,12.486918,926.37,-0.60337985,91.889496,370.45,8.743702,40.03499999999999,0.002243128704697561,0.20440394,0,61.83896797153025,39.09652,135530.63108348846,8.140324,357.4,-0.4899561,41.9428,0.9113669469952583,1.0553018,91.39848,0.0,574.2409484025757,77855.0,75720626.0,0.07606485,0.07419537,1.0334981e-11
297,12.251981,941.71,-0.7446143,88.19457,370.45,5.740718,10.003000000000002,0.0022187968787874507,0.18374328,0,26.500925925925927,35.123417,135981.32578635216,4.9961042,351.8,1.2477659,37.190617,0.8914709910750389,1.1183894,89.44122,0.0,568.0120009695873,78125.0,75972025.0,0.066004485,0.029166501,9.712892e-12
298,11.804125,933.21,0.16437554,78.14173,370.45,3.5930293,41.06100000000001,0.002211385729541799,0.20365834,0,43.14089285714285,36.878693,136433.530929327,3.7574048,363.8,-0.97237796,39.663254,0.9114291444420815,1.1034379,77.16825,0.0,566.1147467627005,78405.0,76231585.0,0.07249632,0.05302697,1.0220566e-11
299,12.313131,915.16,0.41134432,80.18664,370.45,5.0817814,60.0335,0.0022213432940454345,0.18773748,0,64.14532374100719,39.212433,136883.70898270607,5.493126,364.15,0.1595775,42.12509,0.9145611524581909,1.1085212,80.34511,0.0,568.6638832756312,78683.0,76486129.0,0.06871649,0.075017236,1.10182245e-11
300,12.0407,910.15,-0.18842237,72.50257,370.45,7.795258,79.4015,0.002266823886946175,0.1954321,0,65.72317518248175,40.748795,137324.85485458374,7.606835,358.0,-0.7606755,43.056885,0.9217979237437248,1.0826281,71.740814,0.0,580.3069150582209,78957.0,76737821.0,0.0695151,0.07358476,1.1849032e-11
301,12.083955,922.49,0.102663666,67.87149,370.45,5.7439857,63.29549999999999,0.002195546150514309,0.1910977,0,58.25307971014494,41.056183,137780.3223927021,5.84665,357.4,-0.10864197,43.157436,0.9216016605496407,1.0700859,67.76178,0.0,562.0598145316632,79233.0,76993913.0,0.07146307,0.065231495,1.0368851e-11
302,11.675185,906.43,0.17558506,76.185524,370.45,5.377938,74.581,0.00213753340469276,0.20259833,0,49.263224637681155,42.10176,138248.1513388157,5.553523,359.1,-1.0942578,43.565014,0.9281789287924767,1.0812519,75.09019,0.0,547.2085516013465,79509.0,77250164.0,0.07198121,0.058749866,1.0354674e-11
303,11.945312,918.52,0.060515672,67.84551,370.45,7.275996,62.60099999999999,0.002195846263519118,0.19519703,0,66.39399999999999,41.513878,138703.55662679672,7.3365116,347.0,-0.2520562,43.738274,0.9254115447402,1.0887465,67.59237,0.0,562.1366434608942,79784.0,77503461.0,0.070165545,0.077045664,1.0169155e-11
304,12.6288805,918.94,-0.085874915,65.159035,370.45,7.999247,100.848,0.0021744877751453855,0.2086353,0,66.66476868327403,42.094707,139163.43504571915,7.913371,360.35,-0.25669706,44.06366,0.9178573712706566,1.0559692,64.90128,0.0,556.6688704372186,80065.0,77763310.0,0.07599744,0.07760127,1.1612021e-11
305,11.873583,916.58,-0.43989617,67.51917,370.45,7.5598207,42.348500000000016,0.002199159587531971,0.2001472,0,33.895487364620934,40.442047,139618.15420556068,7.1199245,354.15,0.25086638,41.465576,0.9180048555135727,1.0766026,67.76896,0.0,562.9848544081846,80342.0,78020686.0,0.07136687,0.043032043,1.09422246e-11
306,11.838918,919.72,0.12797214,81.94367,370.45,6.705554,78.59949999999999,0.0021892306492345176,0.18851297,0,52.78194945848376,40.778706,140074.93567824364,6.8335247,346.2,0.081643604,42.55474,0.9226022958755493,1.1127522,82.0242,0.0,560.4430462040365,80619.0,78276485.0,0.067214586,0.0625754,1.04799615e-11
307,11.931034,911.25,0.3175955,82.64625,370.45,4.7490044,63.42050000000001,0.0022196196378151505,0.19210646,0,56.494688644688644,40.36959,140525.46331954002,5.0666003,349.75,0.4338307,42.51596,0.9212497174739838,1.0942498,83.07899,0.0,568.2226272806786,80892.0,78528975.0,0.067730546,0.06325788,1.0127661e-11
308,12.4025,919.91,-0.53190076,79.76653,370.45,8.969662,44.883500000000005,0.002179145293313209,0.19576982,0,47.20286738351255,42.65415,140984.35883378983,8.437762,363.35,1.1829392,43.260036,0.9178051203489304,1.0838912,80.94839,0.0,557.8611950881816,81171.0,78785675.0,0.072139926,0.055320263,1.1877441e-11
309,12.0817585,932.89,-0.928409,84.952065,370.45,8.115114,48.6865,0.002180788597871635,0.20972392,0,15.712683823529414,40.404354,141442.9085533619,7.1867046,353.8,0.7072165,40.52125,0.9111014679074287,1.0780306,85.6582,0.0,558.2818810551386,81443.0,79042938.0,0.07636033,0.023021998,1.0377437e-11
310,11.844541,911.02,-0.90196365,68.709435,370.45,10.129612,65.26,0.0022373066212779606,0.1907186,0,52.74007220216607,39.42983,141889.8745572567,9.227649,359.0,1.1002476,41.407238,0.9181753993034363,1.1111757,69.80857,0.0,572.7504950471579,81720.0,79297937.0,0.069322765,0.06086212,1.06131146e-11
311,12.313193,912.06,-0.744523,73.77527,370.45,10.188851,92.34449999999998,0.0022386937444381213,0.18459362,0,56.08279569892473,41.23725,142336.5636153221,9.444328,353.45,1.4214451,43.02545,0.9180987551808357,1.1030068,75.19561,0.0,573.1055985761591,81999.0,79556131.0,0.067223035,0.06640436,1.054363e-11
312,12.301287,928.65,-0.8931346,70.47544,370.45,11.011409,39.774499999999996,0.0022095938225970865,0.18563247,0,53.77228260869565,41.55638,142789.135481596,10.118278,353.9,2.0030763,43.2461,0.9190890714526176,1.0817645,72.47743,0.0,565.6560185848541,82275.0,79810565.0,0.06666095,0.06422555,1.0145293e-11
313,12.151674,921.33,-0.876865,61.727867,370.45,10.358642,59.599,0.002202472610399576,0.20064655,0,52.41953405017921,41.278316,143243.17063975334,9.48178,359.45,1.0284798,42.660873,0.9188641607761383,1.0694592,62.755276,0.0,563.8329882622915,82554.0,80067989.0,0.074223734,0.060891055,1.1044263e-11
314,12.43309,913.36,-1.2342244,90.76977,370.45,13.990622,87.4895,0.0021818382415093648,0.18544422,0,63.33785714285714,41.99312,143701.49975919724,12.756397,368.35,1.6312517,43.56952,0.9185684695839882,1.1081039,92.39991,0.0,558.5505898263973,82834.0,80326503.0,0.066627905,0.07713767,1.1139796e-11
315,12.086968,911.05,-0.87204814,79.193924,370.45,11.492956,78.388,0.0021748836836701624,0.20563789,0,66.26829710144928,41.285763,144161.29446339607,10.620908,359.1,1.2634754,43.052864,0.9211810454726219,1.083938,80.456314,0.0,556.7702230195616,83110.0,80578539.0,0.07477394,0.071363226,1.1492391e-11
316,12.232269,925.08,-0.7125931,94.197235,370.45,9.71048,50.1755,0.0021824584575740494,0.20045814,0,54.80124113475178,38.67063,144619.49333381653,8.997889,362.45,0.117768705,41.329205,0.9124008417129517,1.0855864,94.31392,0.0,558.7093651389566,83392.0,80838511.0,0.07226987,0.06792139,1.0989886e-11
317,11.845524,916.05,-0.11382628,76.711914,370.45,7.930226,78.02250000000001,0.00221052374122053,0.18467802,0,67.77912087912087,41.240356,145071.87481307983,7.8164,352.2,0.78430474,43.440105,0.9256421476602554,1.0822577,77.49514,0.0,565.8940777524557,83665.0,81087749.0,0.067590974,0.07338097,1.0650259e-11
318,12.180242,942.58,-0.3984582,72.24709,370.45,7.878887,45.791500000000006,0.00222104821507743,0.18847437,0,44.473285198555956,41.814556,145522.11267518997,7.48043,355.4,-0.1432111,42.952717,0.9195862114429474,1.1210921,72.10276,0.0,568.5883430598221,83942.0,81346939.0,0.069148816,0.05553434,1.1303811e-11
319,12.259304,928.47,-0.42044625,61.43609,370.45,8.454617,38.85099999999999,0.0021754947430057078,0.18449426,0,49.809489051094886,41.034786,145981.77823090553,8.03417,354.7,1.7208035,42.586887,0.9171333387494087,1.0723909,63.15582,0.0,556.9266542094612,84216.0,81601640.0,0.06761436,0.057197317,1.1479915e-11
320,11.747027,925.78,-0.23934948,67.036674,370.45,7.3105307,59.716499999999996,0.0021658426605299266,0.1926906,0,47.75821428571428,41.280735,146443.49228715897,7.071181,366.15,1.4133999,42.793697,0.9246477335691452,1.1062856,68.44897,0.0,554.4557210956611,84496.0,81860739.0,0.07132075,0.057161007,1.0975149e-11
321,12.031133,900.21,-0.21280245,88.472176,370.45,9.533406,75.98849999999999,0.002225536007138654,0.19350995,0,69.22678571428571,44.102497,146892.82224488258,9.320603,361.1,-0.69430864,45.53705,0.9301955252885818,1.0678684,87.7768,0.0,569.7372178274954,84776.0,82116664.0,0.07087226,0.07970843,1.1877189e-11
322,11.60819,929.21,0.2434535,55.749672,370.45,4.9614415,30.464000000000002,0.0022095610648889086,0.19286174,0,47.8895390070922,40.149345,147345.40082073212,5.2048955,346.0,-0.16185306,42.24811,0.9245056584477425,1.1327884,55.586685,0.0,565.6476326115607,85058.0,82377359.0,0.072087266,0.061378326,1.1344686e-11
323,11.727655,915.13,0.052184317,74.7057,370.45,6.287796,56.9165,0.002160597798798682,0.19230875,0,57.45273722627738,41.617172,147808.23569011688,6.3399816,364.5,0.63885665,43.22185,0.9263766333460808,1.1058371,75.34345,0.0,553.1130364924626,85332.0,82628683.0,0.070986174,0.0635243,1.12444255e-11
324,12.022763,928.84,0.2518043,84.34823,370.45,3.6760075,54.255500000000005,0.002144127794479122,0.19444323,0,56.09618181818182,40.310528,148274.62580108643,3.9278126,363.2,-0.97671264,42.73103,0.9208370670676231,1.0916729,83.37042,0.0,548.8967153866552,85607.0,82883581.0,0.07361207,0.06461318,1.1264179e-11
325,11.740467,930.69,0.4094781,80.63301,370.45,3.2673776,47.8555,0.0021527709537643496,0.1844177,0,50.22490706319702,42.74506,148739.14340257645,3.676856,348.85,1.0688019,43.87238,0.9283875748515129,1.128237,81.70068,0.0,551.1093641636735,85876.0,83134258.0,0.06741895,0.054048285,1.2147832e-11
326,12.044594,921.18,0.08371201,85.329575,370.45,6.456991,57.436499999999995,0.002173451109885071,0.1877122,0,53.966491228070176,42.48141,149199.241168499,6.540704,350.9,0.55656016,44.241215,0.9258808791637421,1.0877571,85.88505,0.0,556.4034841305781,86161.0,83396790.0,0.06795853,0.069014356,1.1365127e-11
327,12.213052,912.34,-0.14314258,81.10064,370.45,8.952395,63.806,0.002167461021795951,0.18553478,0,66.6478260869565,45.78399,149660.61048030853,8.809255,355.25,0.48285726,46.633835,0.9314123168587685,1.0958347,81.5824,0.0,554.8700215797635,86437.0,83649107.0,0.06973935,0.07728186,1.1036402e-11
328,12.5552225,917.39,0.059996713,80.75847,370.45,9.987497,94.00399999999999,0.00218170153019925,0.20369145,0,84.58888888888889,44.720474,150118.96831989288,10.047494,349.55,-0.8173768,46.72521,0.9277984797954559,1.0296437,79.94006,0.0,558.5155917310079,86725.0,83911411.0,0.073061585,0.10243304,1.17436885e-11
329,12.531461,943.05,-0.12997372,65.555786,370.45,9.815184,40.778499999999994,0.002171382836093031,0.20448202,0,84.72709090909092,44.42898,150579.50433564186,9.68521,354.3,0.6972012,46.375687,0.9269832223653793,1.0508527,66.25194,0.0,555.874006039816,87000.0,84161247.0,0.075789034,0.09167771,1.197257e-11
330,12.253129,904.31,-0.7651359,88.44616,370.45,12.849555,81.73849999999999,0.002187792653272838,0.18720171,0,72.92867132867133,45.26298,151036.58604240417,12.084419,356.6,1.8270311,46.41874,0.9303201213479042,1.0602148,90.27213,0.0,560.0749192378465,87286.0,84422987.0,0.069410615,0.08755964,1.1173427e-11
331,12.080484,923.59,-1.2687435,64.05506,370.45,10.287078,58.907999999999994,0.0021887115380613354,0.18793613,0,23.87537313432836,40.988174,151493.4758529663,9.018335,352.5,1.1823759,41.416206,0.914919875562191,1.0560236,65.23638,0.0,560.3101537437019,87554.0,84674847.0,0.07122819,0.028334519,1.100543e-11
332,12.380305,915.03,-1.0002817,78.77466,370.45,14.26739,87.5425,0.0021395580927476526,0.1871104,0,56.89086021505376,43.735283,151960.86208724976,13.267108,349.8,1.4411329,44.468548,0.9224901646375656,1.0772176,80.214714,0.0,547.7268717433991,87833.0,84931874.0,0.0691328,0.06983763,1.1801585e-11
333,12.171336,936.03,-1.3658518,83.80853,370.45,13.55766,28.981500000000004,0.0021881946502539406,0.19533956,0,48.370397111913356,44.04218,152417.8598227501,12.191805,349.9,0.98601145,44.360085,0.9247178807854652,1.0599782,84.79349,0.0,560.1778304650088,88110.0,85188434.0,0.07141192,0.05621102,1.1534551e-11
334,12.316524,917.54,-1.2934237,68.68393,370.45,15.614233,84.77400000000002,0.002153649983595039,0.19397752,0,74.77642857142858,42.765057,152882.18782758713,14.32081,355.95,1.6980861,44.424595,0.9231348633766174,1.08692,70.38093,0.0,551.33439580033,88390.0,85444734.0,0.071860336,0.08633109,1.108889e-11
